	q0	q1	q2	densidad	velocidad	presion	t	x
1154	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.08
1155	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.1
1156	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.12
1157	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.14
1158	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.16
1159	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.18
1160	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.2
1161	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.22
1162	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.24
1163	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.2600000000000002
1164	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.2800000000000002
1165	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.3000000000000003
1166	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.3200000000000003
1167	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.34
1168	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.36
1169	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.38
1170	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.4
1171	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.42
1172	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.44
1173	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.46
1174	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.48
1175	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.5
1176	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.52
1177	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.54
1178	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.56
1179	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.58
1180	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.6
1181	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	3.0	3.62
1182	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	3.0	3.64
1183	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	3.0	3.66
1184	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	3.0	3.68
1185	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	3.0	3.7
1186	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	3.0	3.72
1187	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	3.0	3.74
1188	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	3.0	3.7600000000000002
1189	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	3.0	3.7800000000000002
1190	1.00000003	1.00000003	3.00000001	1.00000003	1.0	0.9999999979999998	3.0	3.8000000000000003
1191	1.00000003	1.00000003	3.00000002	1.00000003	1.0	1.0000000019999997	3.0	3.8200000000000003
1192	1.00000004	1.00000004	3.00000002	1.00000004	1.0	0.9999999999999998	3.0	3.84
1193	1.00000004	1.00000004	3.00000002	1.00000004	1.0	0.9999999999999998	3.0	3.86
1194	1.00000005	1.00000005	3.00000003	1.00000005	1.0	1.0000000019999997	3.0	3.88
1195	1.00000006	1.00000006	3.00000003	1.00000006	1.0	0.9999999999999998	3.0	3.9
1196	1.00000007	1.00000007	3.00000003	1.00000007	1.0	0.9999999979999996	3.0	3.92
1197	1.00000008	1.00000008	3.00000004	1.00000008	1.0	0.9999999999999998	3.0	3.94
1198	1.0000001	1.0000001	3.00000005	1.0000001	1.0	0.9999999999999998	3.0	3.96
1199	1.00000011	1.00000011	3.00000006	1.00000011	1.0	1.0000000019999997	3.0	3.98
1200	1.00000013	1.00000013	3.00000007	1.00000013	1.0	1.0000000019999997	3.0	4.0
1201	1.00000015	1.00000015	3.00000008	1.00000015	1.0	1.0000000019999997	3.0	4.0200000000000005
1202	1.00000018	1.00000018	3.00000009	1.00000018	1.0	0.9999999999999998	3.0	4.04
1203	1.00000021	1.00000021	3.00000011	1.00000021	1.0	1.000000002	3.0	4.0600000000000005
1204	1.00000025	1.00000025	3.00000012	1.00000025	1.0	0.9999999979999998	3.0	4.08
1205	1.00000029	1.00000029	3.00000014	1.00000029	1.0	0.9999999979999998	3.0	4.1
1206	1.00000034	1.00000034	3.00000017	1.00000034	1.0	0.9999999999999998	3.0	4.12
1207	1.00000039	1.00000039	3.0000002	1.00000039	1.0	1.0000000019999997	3.0	4.14
1208	1.00000046	1.00000046	3.00000023	1.00000046	1.0	0.9999999999999998	3.0	4.16
1209	1.00000053	1.00000053	3.00000027	1.00000053	1.0	1.0000000019999997	3.0	4.18
1210	1.00000062	1.00000062	3.00000031	1.00000062	1.0	0.9999999999999998	3.0	4.2
1211	1.00000072	1.00000072	3.00000036	1.00000072	1.0	0.9999999999999998	3.0	4.22
1212	1.00000083	1.00000083	3.00000042	1.00000083	1.0	1.0000000019999997	3.0	4.24
1213	1.00000097	1.00000097	3.00000048	1.00000097	1.0	0.9999999979999998	3.0	4.26
1214	1.00000112	1.00000112	3.00000056	1.00000112	1.0	0.9999999999999998	3.0	4.28
1215	1.0000013	1.0000013	3.00000065	1.0000013	1.0	0.9999999999999998	3.0	4.3
1216	1.0000015	1.0000015	3.00000075	1.0000015	1.0	0.9999999999999998	3.0	4.32
1217	1.00000174	1.00000174	3.00000087	1.00000174	1.0	0.9999999999999998	3.0	4.34
1218	1.00000201	1.00000201	3.000001	1.00000201	1.0	0.9999999979999998	3.0	4.36
1219	1.00000232	1.00000232	3.00000116	1.00000232	1.0	0.9999999999999998	3.0	4.38
1220	1.00000268	1.00000268	3.00000134	1.00000268	1.0	0.9999999999999998	3.0	4.4
1221	1.00000309	1.00000309	3.00000154	1.00000309	1.0	0.9999999979999998	3.0	4.42
1222	1.00000355	1.00000355	3.00000178	1.00000355	1.0	1.0000000019999997	3.0	4.44
1223	1.00000409	1.00000409	3.00000205	1.00000409	1.0	1.0000000019999997	3.0	4.46
1224	1.00000471	1.00000471	3.00000235	1.00000471	1.0	0.9999999979999998	3.0	4.48
1225	1.00000541	1.00000541	3.0000027	1.00000541	1.0	0.9999999979999998	3.0	4.5
1226	1.00000621	1.00000621	3.0000031	1.00000621	1.0	0.9999999979999996	3.0	4.5200000000000005
1227	1.00000712	1.00000712	3.00000356	1.00000712	1.0	0.9999999999999998	3.0	4.54
1228	1.00000817	1.00000817	3.00000408	1.00000817	1.0	0.9999999979999998	3.0	4.5600000000000005
1229	1.00000936	1.00000936	3.00000468	1.00000936	1.0	0.9999999999999998	3.0	4.58
1230	1.00001071	1.00001071	3.00000535	1.00001071	1.0	0.9999999979999998	3.0	4.6000000000000005
1231	1.00001225	1.00001225	3.00000612	1.00001225	1.0	0.9999999979999998	3.0	4.62
1232	1.000014	1.000014	3.000007	1.000014	1.0	0.9999999999999998	3.0	4.64
1233	1.00001599	1.00001599	3.00000799	1.00001599	1.0	0.9999999979999996	3.0	4.66
1234	1.00001824	1.00001824	3.00000912	1.00001824	1.0	0.9999999999999998	3.0	4.68
1235	1.0000208	1.0000208	3.0000104	1.0000208	1.0	0.9999999999999998	3.0	4.7
1236	1.00002369	1.00002369	3.00001185	1.00002369	1.0	1.0000000019999997	3.0	4.72
1237	1.00002697	1.00002697	3.00001348	1.00002697	1.0	0.9999999979999996	3.0	4.74
1238	1.00003067	1.00003067	3.00001534	1.00003067	1.0	1.0000000019999997	3.0	4.76
1239	1.00003486	1.00003486	3.00001743	1.00003486	1.0	0.9999999999999998	3.0	4.78
1240	1.00003959	1.00003959	3.0000198	1.00003959	1.0	1.0000000019999997	3.0	4.8
1241	1.00004492	1.00004492	3.00002246	1.00004492	1.0	0.9999999999999998	3.0	4.82
1242	1.00005094	1.00005094	3.00002547	1.00005094	1.0	0.9999999999999998	3.0	4.84
1243	1.00005771	1.00005771	3.00002885	1.00005771	1.0	0.9999999979999998	3.0	4.86
1244	1.00006533	1.00006533	3.00003266	1.00006533	1.0	0.9999999979999998	3.0	4.88
1245	1.0000739	1.0000739	3.00003695	1.0000739	1.0	0.9999999999999998	3.0	4.9
1246	1.00008352	1.00008352	3.00004176	1.00008352	1.0	0.9999999999999998	3.0	4.92
1247	1.00009433	1.00009433	3.00004717	1.00009433	1.0	1.000000002	3.0	4.94
1248	1.00010645	1.00010645	3.00005322	1.00010645	1.0	0.9999999979999996	3.0	4.96
1249	1.00012003	1.00012003	3.00006002	1.00012003	1.0	1.0000000019999997	3.0	4.98
1250	1.00013524	1.00013524	3.00006762	1.00013524	1.0	0.9999999999999998	3.0	5.0
1251	1.00015225	1.00015225	3.00007613	1.00015225	1.0	1.0000000019999997	3.0	5.0200000000000005
1252	1.00017127	1.00017127	3.00008564	1.00017127	1.0	1.0000000019999997	3.0	5.04
1253	1.00019252	1.00019252	3.00009626	1.00019252	1.0	0.9999999999999998	3.0	5.0600000000000005
1254	1.00021622	1.00021622	3.00010811	1.00021622	1.0	0.9999999999999998	3.0	5.08
1255	1.00024266	1.00024266	3.00012133	1.00024266	1.0	0.9999999999999998	3.0	5.1000000000000005
1256	1.00027211	1.00027211	3.00013605	1.00027211	1.0	0.9999999979999998	3.0	5.12
1257	1.00030489	1.00030489	3.00015244	1.00030489	1.0	0.9999999979999998	3.0	5.14
1258	1.00034135	1.00034135	3.00017068	1.00034135	1.0	1.0000000019999997	3.0	5.16
1259	1.00038187	1.00038187	3.00019094	1.00038187	1.0	1.0000000019999997	3.0	5.18
1260	1.00042687	1.00042687	3.00021343	1.00042687	1.0	0.9999999979999998	3.0	5.2
1261	1.00047678	1.00047678	3.00023839	1.00047678	1.0	0.9999999999999998	3.0	5.22
1262	1.00053212	1.00053212	3.00026606	1.00053212	1.0	0.9999999999999998	3.0	5.24
1263	1.0005934	1.0005934	3.0002967	1.0005934	1.0	0.9999999999999998	3.0	5.26
1264	1.00066122	1.00066122	3.00033061	1.00066122	1.0	0.9999999999999998	3.0	5.28
1265	1.00073621	1.00073621	3.00036811	1.00073621	1.0	1.000000002	3.0	5.3
1266	1.00081906	1.00081906	3.00040953	1.00081906	1.0	0.9999999999999998	3.0	5.32
1267	1.00091051	1.00091051	3.00045525	1.00091051	1.0	0.9999999979999998	3.0	5.34
1268	1.00101137	1.00101137	3.00050568	1.00101137	1.0	0.9999999979999996	3.0	5.36
1269	1.00112251	1.00112251	3.00056125	1.00112251	1.0	0.9999999979999998	3.0	5.38
1270	1.00124488	1.00124488	3.00062244	1.00124488	1.0	0.9999999999999998	3.0	5.4
1271	1.00137949	1.00137949	3.00068975	1.00137949	1.0	1.0000000019999997	3.0	5.42
1272	1.00152746	1.00152746	3.00076373	1.00152746	1.0	0.9999999999999998	3.0	5.44
1273	1.00168995	1.00168995	3.00084498	1.00168995	1.0	1.0000000019999997	3.0	5.46
1274	1.00186825	1.00186825	3.00093413	1.00186825	1.0	1.0000000019999997	3.0	5.48
1275	1.00206373	1.00206373	3.00103187	1.00206373	1.0	1.0000000019999997	3.0	5.5
1276	1.00227786	1.00227786	3.00113893	1.00227786	1.0	0.9999999999999998	3.0	5.5200000000000005
1277	1.00251222	1.00251222	3.00125611	1.00251222	1.0	0.9999999999999998	3.0	5.54
1278	1.00276849	1.00276849	3.00138425	1.00276849	1.0	1.0000000019999997	3.0	5.5600000000000005
1279	1.00304849	1.00304849	3.00152425	1.00304849	1.0	1.0000000019999997	3.0	5.58
1280	1.00335416	1.00335416	3.00167708	1.00335416	1.0	0.9999999999999998	3.0	5.6000000000000005
1281	1.00368754	1.00368754	3.00184377	1.00368754	1.0	0.9999999999999998	3.0	5.62
1282	1.00405086	1.00405086	3.00202543	1.00405086	1.0	0.9999999999999998	3.0	5.64
1283	1.00444645	1.00444645	3.00222322	1.00444645	1.0	0.9999999979999996	3.0	5.66
1284	1.0048768	1.0048768	3.0024384	1.0048768	1.0	0.9999999999999998	3.0	5.68
1285	1.00534457	1.00534457	3.00267228	1.00534457	1.0	0.9999999979999998	3.0	5.7
1286	1.00585256	1.00585256	3.00292628	1.00585256	1.0	0.9999999999999998	3.0	5.72
1287	1.00640376	1.00640376	3.00320188	1.00640376	1.0	0.9999999999999998	3.0	5.74
1288	1.00700133	1.00700133	3.00350066	1.00700133	1.0	0.9999999979999996	3.0	5.76
1289	1.00764859	1.00764859	3.00382429	1.00764859	1.0	0.9999999979999996	3.0	5.78
1290	1.00834906	1.00834906	3.00417453	1.00834906	1.0	0.9999999999999998	3.0	5.8
1291	1.00910647	1.00910647	3.00455323	1.00910647	1.0	0.9999999979999998	3.0	5.82
1292	1.00992471	1.00992471	3.00496236	1.00992471	1.0	1.0000000019999997	3.0	5.84
1293	1.01080791	1.01080791	3.00540395	1.01080791	1.0	0.9999999979999996	3.0	5.86
1294	1.01176037	1.01176037	3.00588018	1.01176037	1.0	0.9999999979999998	3.0	5.88
1295	1.01278662	1.01278662	3.00639331	1.01278662	1.0	0.9999999999999998	3.0	5.9
1296	1.01389141	1.01389141	3.0069457	1.01389141	1.0	0.9999999979999998	3.0	5.92
1297	1.01507968	1.01507968	3.00753984	1.01507968	1.0	0.9999999999999998	3.0	5.94
1298	1.01635663	1.01635663	3.00817831	1.01635663	1.0	0.9999999979999998	3.0	5.96
1299	1.01772764	1.01772764	3.00886382	1.01772764	1.0	0.9999999999999998	3.0	5.98
1300	1.01919833	1.01919833	3.00959916	1.01919833	1.0	0.9999999979999998	3.0	6.0
1301	1.02077454	1.02077454	3.01038727	1.02077454	1.0	0.9999999999999998	3.0	6.0200000000000005
1302	1.02246233	1.02246233	3.01123116	1.02246233	1.0	0.9999999979999998	3.0	6.04
1303	1.02426798	1.02426798	3.01213399	1.02426798	1.0	0.9999999999999998	3.0	6.0600000000000005
1304	1.02619798	1.02619798	3.01309899	1.02619798	1.0	0.9999999999999998	3.0	6.08
1305	1.02825903	1.02825903	3.01412952	1.02825903	1.0	1.0000000019999997	3.0	6.1000000000000005
1306	1.03045805	1.03045805	3.01522903	1.03045805	1.0	1.0000000019999997	3.0	6.12
1307	1.03280214	1.03280214	3.01640107	1.03280214	1.0	0.9999999999999998	3.0	6.140000000000001
1308	1.03529861	1.03529861	3.01764931	1.03529861	1.0	1.0000000019999997	3.0	6.16
1309	1.03795494	1.03795494	3.01897747	1.03795494	1.0	0.9999999999999998	3.0	6.18
1310	1.04077877	1.04077877	3.02038938	1.04077877	1.0	0.9999999979999998	3.0	6.2
1311	1.04377792	1.04377792	3.02188896	1.04377792	1.0	0.9999999999999998	3.0	6.22
1312	1.04696035	1.04696035	3.02348018	1.04696035	1.0	1.0000000019999997	3.0	6.24
1313	1.05033414	1.05033414	3.02516707	1.05033414	1.0	0.9999999999999998	3.0	6.26
1314	1.05390749	1.05390749	3.02695374	1.05390749	1.0	0.9999999979999998	3.0	6.28
1315	1.05768868	1.05768868	3.02884434	1.05768868	1.0	0.9999999999999998	3.0	6.3
1316	1.06168607	1.06168607	3.03084304	1.06168607	1.0	1.000000002	3.0	6.32
1317	1.06590809	1.06590809	3.03295404	1.06590809	1.0	0.9999999979999998	3.0	6.34
1318	1.07036315	1.07036315	3.03518158	1.07036315	1.0	1.000000002	3.0	6.36
1319	1.0750597	1.0750597	3.03752985	1.0750597	1.0	0.9999999999999998	3.0	6.38
1320	1.08000614	1.08000614	3.04000307	1.08000614	1.0	0.9999999999999998	3.0	6.4
1321	1.08521081	1.08521081	3.04260541	1.08521081	1.0	1.000000002	3.0	6.42
1322	1.09068198	1.09068198	3.04534099	1.09068198	1.0	0.9999999999999998	3.0	6.44
1323	1.09642777	1.09642777	3.04821389	1.09642777	1.0	1.0000000019999997	3.0	6.46
1324	1.10245617	1.10245617	3.05122808	1.10245617	1.0	0.9999999979999998	3.0	6.48
1325	1.10877495	1.10877495	3.05438747	1.10877495	1.0	0.9999999979999998	3.0	6.5
1326	1.11539167	1.11539167	3.05769583	1.11539167	1.0	0.9999999979999998	3.0	6.5200000000000005
1327	1.1223136	1.1223136	3.0611568	1.1223136	1.0	0.9999999999999998	3.0	6.54
1328	1.12954772	1.12954772	3.06477386	1.12954772	1.0	0.9999999999999998	3.0	6.5600000000000005
1329	1.13710065	1.13710065	3.06855032	1.13710065	1.0	0.9999999979999998	3.0	6.58
1330	1.1449786	1.1449786	3.0724893	1.1449786	1.0	0.9999999999999998	3.0	6.6000000000000005
1331	1.15318736	1.15318736	3.07659368	1.15318736	1.0	0.9999999999999998	3.0	6.62
1332	1.16173222	1.16173222	3.08086611	1.16173222	1.0	0.9999999999999998	3.0	6.640000000000001
1333	1.17061798	1.17061798	3.08530899	1.17061798	1.0	0.9999999999999998	3.0	6.66
1334	1.17984881	1.17984881	3.0899244	1.17984881	1.0	0.9999999979999998	3.0	6.68
1335	1.18942831	1.18942831	3.09471415	1.18942831	1.0	0.9999999979999998	3.0	6.7
1336	1.19935938	1.19935938	3.09967969	1.19935938	1.0	0.9999999999999998	3.0	6.72
1337	1.20964425	1.20964425	3.10482213	1.20964425	1.0	1.0000000019999997	3.0	6.74
1338	1.22028437	1.22028437	3.11014219	1.22028437	1.0	1.0000000019999997	3.0	6.76
1339	1.2312804	1.2312804	3.1156402	1.2312804	1.0	0.9999999999999998	3.0	6.78
1340	1.24263215	1.24263215	3.12131608	1.24263215	1.0	1.000000002	3.0	6.8
1341	1.25433858	1.25433858	3.12716929	1.25433858	1.0	0.9999999999999998	3.0	6.82
1342	1.26639769	1.26639769	3.13319885	1.26639769	1.0	1.0000000019999997	3.0	6.84
1343	1.27880655	1.27880655	3.13940328	1.27880655	1.0	1.0000000019999995	3.0	6.86
1344	1.29156123	1.29156123	3.14578062	1.29156123	1.0	1.0000000019999997	3.0	6.88
1345	1.30465676	1.30465676	3.15232838	1.30465676	1.0	0.9999999999999998	3.0	6.9
1346	1.31808713	1.31808713	3.15904357	1.31808713	1.0	1.0000000019999997	3.0	6.92
1347	1.33184523	1.33184523	3.16592261	1.33184523	1.0	0.9999999979999998	3.0	6.94
1348	1.34592284	1.34592284	3.17296142	1.34592284	1.0	0.9999999999999998	3.0	6.96
1349	1.36031063	1.36031063	3.18015532	1.36031063	1.0	1.0000000019999997	3.0	6.98
1350	1.37499813	1.37499813	3.18749907	1.37499813	1.0	1.0000000019999997	3.0	7.0
1351	1.38997373	1.38997373	3.19498686	1.38997373	1.0	0.999999998	3.0	7.0200000000000005
1352	1.40522467	1.40522467	3.20261234	1.40522467	1.0	1.0000000019999997	3.0	7.04
1353	1.42073712	1.42073712	3.21036856	1.42073712	1.0	0.9999999999999998	3.0	7.0600000000000005
1354	1.43649619	1.43649619	3.21824809	1.43649619	1.0	0.9999999979999998	3.0	7.08
1355	1.45248599	1.45248599	3.22624299	1.45248599	1.0	0.9999999979999996	3.0	7.1000000000000005
1356	1.46868981	1.46868981	3.2343449	1.46868981	1.0	0.9999999979999998	3.0	7.12
1357	1.48509025	1.48509025	3.24254513	1.48509025	1.0	1.0000000019999997	3.0	7.140000000000001
1358	1.50166951	1.50166951	3.25083475	1.50166951	1.0	0.9999999979999998	3.0	7.16
1359	1.51840967	1.51840967	3.25920483	1.51840967	1.0	0.9999999979999996	3.0	7.18
1360	1.53529315	1.53529315	3.26764657	1.53529315	1.0	0.9999999979999998	3.0	7.2
1361	1.55230314	1.55230314	3.27615157	1.55230314	1.0	0.9999999999999998	3.0	7.22
1362	1.56942416	1.56942416	3.28471208	1.56942416	1.0	0.9999999999999998	3.0	7.24
1363	1.58664262	1.58664262	3.29332131	1.58664262	1.0	0.9999999999999998	3.0	7.26
1364	1.60394789	1.60394789	3.30197395	1.60394789	1.0	1.0000000019999997	3.0	7.28
1365	1.62132073	1.62132073	3.31066036	1.62132073	1.0	0.9999999979999998	3.0	7.3
1366	1.63864944	1.63864944	3.31932472	1.63864944	1.0	0.9999999999999998	3.0	7.32
1367	1.65587482	1.65587482	3.32793741	1.65587482	1.0	0.9999999999999998	3.0	7.34
1368	1.67297058	1.67297058	3.33648529	1.67297058	1.0	0.9999999999999998	3.0	7.36
1369	1.68990336	1.68990336	3.34495168	1.68990336	1.0	0.9999999999999998	3.0	7.38
1370	1.70664543	1.70664543	3.35332271	1.70664543	1.0	0.9999999979999998	3.0	7.4
1371	1.72318143	1.72318143	3.36159072	1.72318143	1.0	1.000000002	3.0	7.42
1372	1.73950788	1.73950788	3.36975394	1.73950788	1.0	0.9999999999999998	3.0	7.44
1373	1.75562496	1.75562496	3.37781248	1.75562496	1.0	0.9999999999999998	3.0	7.46
1374	1.77152417	1.77152417	3.38576209	1.77152417	1.0	1.0000000019999997	3.0	7.48
1375	1.78717731	1.78717731	3.39358865	1.78717731	1.0	0.9999999979999998	3.0	7.5
1376	1.80253213	1.80253213	3.40126606	1.80253213	1.0	0.999999998	3.0	7.5200000000000005
1377	1.81751755	1.81751755	3.40875878	1.81751755	1.0	1.0000000019999997	3.0	7.54
1378	1.83205723	1.83205723	3.41602862	1.83205723	1.0	1.0000000019999997	3.0	7.5600000000000005
1379	1.84608693	1.84608693	3.42304347	1.84608693	1.0	1.0000000019999997	3.0	7.58
1380	1.85956957	1.85956957	3.42978478	1.85956957	1.0	0.9999999979999998	3.0	7.6000000000000005
1381	1.87250216	1.87250216	3.43625108	1.87250216	1.0	0.9999999999999998	3.0	7.62
1382	1.88491206	1.88491206	3.44245603	1.88491206	1.0	0.9999999999999998	3.0	7.640000000000001
1383	1.89684309	1.89684309	3.44842154	1.89684309	1.0	0.9999999979999998	3.0	7.66
1384	1.9083357	1.9083357	3.45416785	1.9083357	1.0	0.9999999999999998	3.0	7.68
1385	1.91940691	1.91940691	3.45970345	1.91940691	1.0	0.9999999979999998	3.0	7.7
1386	1.93003559	1.93003559	3.4650178	1.93003559	1.0	1.0000000019999997	3.0	7.72
1387	1.9401571	1.9401571	3.47007855	1.9401571	1.0	0.9999999999999998	3.0	7.74
1388	1.94966843	1.94966843	3.47483421	1.94966843	1.0	0.9999999979999998	3.0	7.76
1389	1.95844228	1.95844228	3.47922114	1.95844228	1.0	0.9999999999999998	3.0	7.78
1390	1.96634679	1.96634679	3.4831734	1.96634679	1.0	1.0000000019999997	3.0	7.8
1391	1.97326638	1.97326638	3.48663319	1.97326638	1.0	0.9999999999999998	3.0	7.82
1392	1.97912035	1.97912035	3.48956017	1.97912035	1.0	0.9999999979999996	3.0	7.84
1393	1.98387509	1.98387509	3.49193755	1.98387509	1.0	1.0000000019999997	3.0	7.86
1394	1.98755051	1.98755051	3.49377525	1.98755051	1.0	0.9999999979999998	3.0	7.88
1395	1.99021897	1.99021897	3.49510949	1.99021897	1.0	1.0000000019999997	3.0	7.9
1396	1.99199948	1.99199948	3.49599974	1.99199948	1.0	0.9999999999999998	3.0	7.92
1397	1.99304736	1.99304736	3.49652368	1.99304736	1.0	0.9999999999999998	3.0	7.94
1398	1.99354467	1.99354467	3.49677234	1.99354467	1.0	1.000000002	3.0	7.96
1399	1.99368968	1.99368968	3.49684484	1.99368968	1.0	0.9999999999999998	3.0	7.98
1400	1.99366973	1.99366973	3.49683486	1.99366973	1.0	0.9999999979999998	3.0	8.0
1401	1.99345655	1.99345655	3.49672827	1.99345655	1.0	0.9999999979999998	3.0	8.02
1402	1.99286882	1.99286882	3.49643441	1.99286882	1.0	0.9999999999999998	3.0	8.040000000000001
1403	1.99173095	1.99173095	3.49586548	1.99173095	1.0	1.0000000019999997	3.0	8.06
1404	1.98988154	1.98988154	3.49494077	1.98988154	1.0	0.9999999999999998	3.0	8.08
1405	1.98718193	1.98718193	3.49359096	1.98718193	1.0	0.9999999979999998	3.0	8.1
1406	1.98352362	1.98352362	3.49176181	1.98352362	1.0	0.9999999999999998	3.0	8.120000000000001
1407	1.97883666	1.97883666	3.48941833	1.97883666	1.0	0.9999999999999998	3.0	8.14
1408	1.97309435	1.97309435	3.48654717	1.97309435	1.0	0.9999999979999998	3.0	8.16
1409	1.96631447	1.96631447	3.48315723	1.96631447	1.0	0.999999998	3.0	8.18
1410	1.95855545	1.95855545	3.47927772	1.95855545	1.0	0.9999999979999996	3.0	8.2
1411	1.9499075	1.9499075	3.47495375	1.9499075	1.0	0.9999999999999998	3.0	8.22
1412	1.94047955	1.94047955	3.47023977	1.94047955	1.0	0.9999999979999998	3.0	8.24
1413	1.93038358	1.93038358	3.46519179	1.93038358	1.0	0.9999999999999998	3.0	8.26
1414	1.91971926	1.91971926	3.45985963	1.91971926	1.0	0.9999999999999998	3.0	8.28
1415	1.90856167	1.90856167	3.45428084	1.90856167	1.0	1.0000000019999997	3.0	8.3
1416	1.8969545	1.8969545	3.44847725	1.8969545	1.0	0.9999999999999998	3.0	8.32
1417	1.8849103	1.8849103	3.44245515	1.8849103	1.0	0.9999999999999998	3.0	8.34
1418	1.87241747	1.87241747	3.43620874	1.87241747	1.0	1.0000000019999997	3.0	8.36
1419	1.85945228	1.85945228	3.42972614	1.85945228	1.0	0.9999999999999998	3.0	8.38
1420	1.84599272	1.84599272	3.42299636	1.84599272	1.0	0.9999999999999998	3.0	8.4
1421	1.83203069	1.83203069	3.41601535	1.83203069	1.0	1.0000000019999997	3.0	8.42
1422	1.81757937	1.81757937	3.40878968	1.81757937	1.0	0.9999999979999998	3.0	8.44
1423	1.80267412	1.80267412	3.40133706	1.80267412	1.0	0.9999999999999998	3.0	8.46
1424	1.78736715	1.78736715	3.39368358	1.78736715	1.0	1.0000000019999997	3.0	8.48
1425	1.77171816	1.77171816	3.38585908	1.77171816	1.0	0.9999999999999998	3.0	8.5
1426	1.75578403	1.75578403	3.37789201	1.75578403	1.0	0.9999999979999998	3.0	8.52
1427	1.73961101	1.73961101	3.3698055	1.73961101	1.0	0.9999999979999998	3.0	8.540000000000001
1428	1.72323132	1.72323132	3.36161566	1.72323132	1.0	0.9999999999999998	3.0	8.56
1429	1.70666469	1.70666469	3.35333234	1.70666469	1.0	0.9999999979999998	3.0	8.58
1430	1.68992337	1.68992337	3.34496169	1.68992337	1.0	1.0000000019999997	3.0	8.6
1431	1.67301814	1.67301814	3.33650907	1.67301814	1.0	0.9999999999999998	3.0	8.620000000000001
1432	1.65596265	1.65596265	3.32798133	1.65596265	1.0	1.0000000019999997	3.0	8.64
1433	1.63877448	1.63877448	3.31938724	1.63877448	1.0	0.9999999999999998	3.0	8.66
1434	1.62147273	1.62147273	3.31073637	1.62147273	1.0	1.0000000019999997	3.0	8.68
1435	1.60408567	1.60408567	3.30204283	1.60408567	1.0	0.9999999979999998	3.0	8.700000000000001
1436	1.58674445	1.58674445	3.29337222	1.58674445	1.0	0.9999999979999998	3.0	8.72
1437	1.56950634	1.56950634	3.28475317	1.56950634	1.0	0.9999999999999998	3.0	8.74
1438	1.55237365	1.55237365	3.27618683	1.55237365	1.0	1.0000000019999997	3.0	8.76
1439	1.53535618	1.53535618	3.26767809	1.53535618	1.0	0.9999999999999998	3.0	8.78
1440	1.51846737	1.51846737	3.25923368	1.51846737	1.0	0.9999999979999998	3.0	8.8
1441	1.50172296	1.50172296	3.25086148	1.50172296	1.0	0.9999999999999998	3.0	8.82
1442	1.48514002	1.48514002	3.24257001	1.48514002	1.0	0.9999999999999998	3.0	8.84
1443	1.46873618	1.46873618	3.23436809	1.46873618	1.0	0.9999999999999998	3.0	8.86
1444	1.4525291	1.4525291	3.22626455	1.4525291	1.0	0.9999999999999998	3.0	8.88
1445	1.43653611	1.43653611	3.21826806	1.43653611	1.0	1.000000002	3.0	8.9
